"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assets/Material/M_Box.M_Box","49","23","2","1","45.846924","0","274"
"/Game/Assets/Material/M_Spider.M_Spider","49","37","7","1","71.145638","0","649"
"/Interchange/gltf/M_Unlit.M_Unlit","49","36","7","2","55.215866","0","233"
"","49","1","0","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","108","5","4","684.706787","0","1223"
"/Interchange/Materials/PBRSurfaceMaterial.PBRSurfaceMaterial","49","14","1","1","28.487877","0","118"
"/Interchange/gltf/M_Sheen.M_Sheen","49","120","10","4","223.650330","0","1560"
"/Interchange/gltf/M_Translucent.M_Translucent","49","200","12","8","1240.475708","0","2564"
"/Interchange/gltf/M_Opaque.M_Opaque","49","240","15","8","447.727783","0","3342"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","49","60","2","2","140.045547","0","769"
"/Game/Assets/Material/M_Depth.M_Depth","49","29","6","1","56.365646","0","265"
"/Game/Assets/Material/M_BottleLabel_3.M_BottleLabel_3","49","58","1","1","113.377235","0","1339"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","23","3","1","44.684025","0","219"
"/Game/Assets/Material/M_ToolBox.M_ToolBox","49","28","2","1","52.465958","0","147"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","23","5","1","46.778667","0","179"
"/Game/Assets/Material/M_SlowMotion.M_SlowMotion","49","6","2","1","8.743938","0","21"
"/Game/Assets/Material/M_File.M_File","49","37","8","1","72.704140","0","273"
"/Game/Assets/Material/M_BottleLabel.M_BottleLabel","49","58","7","1","113.525589","0","610"
"/Interchange/Materials/SubsurfaceMaterial.SubsurfaceMaterial","49","14","3","1","26.935465","0","59"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","49","23","2","1","44.250679","0","170"
"/Game/Assets/Material/M_MiniGameParticle.M_MiniGameParticle","49","40","4","1","78.373230","0","527"
"/Game/Assets/Material/Stubble_NeckSG.Stubble_NeckSG","49","58","7","1","96.458817","0","714"
"/Game/Assets/Material/M_BottleLabel_2.M_BottleLabel_2","49","58","5","1","112.457565","0","634"
"/Game/Assets/Material/M_BottleLabel_4.M_BottleLabel_4","49","58","1","1","114.905579","0","1368"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","70","6","1","168.819366","0","1453"
"/Game/Assets/Material/M_BossMonster.M_BossMonster","49","28","6","1","53.349552","0","207"
"/Game/Assets/Material/Base_Body5_SG.Base_Body5_SG","49","28","1","1","56.299377","0","188"
"/Game/Assets/Material/Chin_Curtain_SparseSG.Chin_Curtain_SparseSG","49","58","1","1","100.771233","0","1022"
"/Game/Assets/Material/Mustache_HorseshoeSG.Mustache_HorseshoeSG","49","58","3","1","99.633186","0","1373"
"/Game/Assets/Material/M_MiniGame.M_MiniGame","49","12","5","1","15.348532","0","54"
"/Game/Assets/Material/Base_TearLine_SG.Base_TearLine_SG","49","58","4","1","102.867653","0","585"
"/Game/Assets/Material/M_Shutter_Danger.M_Shutter_Danger","49","40","6","1","80.983177","0","540"
"/Game/Assets/Material/Base_TearLine_SG1.Base_TearLine_SG1","49","58","7","1","96.829628","0","598"
"/Interchange/Materials/ClearCoatMaterial.ClearCoatMaterial","49","14","4","1","27.623217","0","57"
"/Game/Assets/Material/Classic_shortSG.Classic_shortSG","49","58","3","1","101.706238","0","882"
"/Interchange/Materials/SheenMaterial.SheenMaterial","49","14","2","1","29.187151","0","90"
"/Game/Assets/Material/M_FileBox.M_FileBox","49","60","2","1","119.793823","0","796"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","23","5","1","45.791714","0","102"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","86","2","1","233.982773","0","1399"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","60","1","1","151.360077","0","609"
"/Game/Assets/M_Smoke2.M_Smoke","49","44","1","1","92.694733","0","514"
"/Interchange/Materials/ThinTranslucentMaterial.ThinTranslucentMaterial","49","24","1","1","159.812088","0","198"
"/Game/Assets/Material/M_GunHandle.M_GunHandle","49","14","1","1","27.965023","0","105"
"/Game/Assets/M_Tube.M_Tube","49","14","1","1","24.980408","0","74"
"/Game/Assets/Material/M_Gun.M_Gun","49","14","1","1","28.092031","0","101"
"/Interchange/Materials/LambertSurfaceMaterial.LambertSurfaceMaterial","49","14","1","1","27.462225","0","108"
"/Interchange/Materials/OrenNayerMaterial.OrenNayerMaterial","49","15","1","1","36.666706","0","114"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","25","1","1","39.162270","0","158"
"/Game/Assets/Material/M_Knife.M_Knife","49","30","1","1","52.551945","0","359"
"/Game/Assets/Material/Default.Default","49","28","1","1","57.276840","0","211"
"/Engine/VREditor/UI/M_ContentWindow.M_ContentWindow","49","52","1","1","92.861450","0","614"
"/Game/Assets/Models/Material.Material","49","28","1","1","57.384205","0","228"
"/Game/Assets/Material/M_ShutterBody.M_ShutterBody","49","28","1","1","57.466934","0","220"
"/Game/Assets/Material/EyeBrowSG.EyeBrowSG","49","58","1","1","104.090858","0","745"
"/Game/Assets/Material/Classic_shortSG1.Classic_shortSG1","49","58","1","1","101.217972","0","638"
"/Game/Assets/Material/Eye_L_02_geoSG.Eye_L_02_geoSG","49","28","1","1","55.416676","0","166"
"/Game/Assets/Material/Eye_R_02_geoSG.Eye_R_02_geoSG","49","28","1","1","54.916599","0","185"
"/Game/Assets/Material/EyeBrowSG1.EyeBrowSG1","49","58","1","1","102.969421","0","684"
"/Game/Assets/Material/Eyelash_L_01_geoSG.Eyelash_L_01_geoSG","49","58","1","1","101.298416","0","641"
"/Game/Assets/Material/Hand.Hand","49","28","1","1","57.027233","0","223"
"/Game/Assets/Material/ShirtSG.ShirtSG","49","28","1","1","57.540333","0","190"
"/Game/Assets/Material/Slim_JeansSG.Slim_JeansSG","49","28","1","1","57.509323","0","227"
"/Game/Assets/Material/Sport_sneakersSG.Sport_sneakersSG","49","28","1","1","54.428093","0","192"
"/Game/Assets/Material/M_Paper.M_Paper","49","71","1","1","126.287956","0","894"
"/Game/Assets/Material/NPc_Hair.NPc_Hair","49","58","1","1","103.607033","0","629"
"/Game/Assets/Material/NPC_JeansSG.NPC_JeansSG","49","28","1","1","58.738487","0","252"
"/Game/Assets/Material/M_VolumeticFog.M_VolumeticFog","49","62","1","1","193.372055","0","810"
"/Game/Assets/Material/NPC_ShirtSG.NPC_ShirtSG","49","28","1","1","61.683182","0","312"
"/Game/Assets/Material/M_MiniGameParticle_Glow.M_MiniGameParticle_Glow","49","17","1","1","24.817102","0","119"
"/Game/Assets/Material/M_Dust.M_Dust","49","10","1","1","18.543333","0","64"
"/Game/Assets/Material/M_MS_Surface_Material.M_MS_Surface_Material","49","23","2","1","48.041142","0","180"
